ann	mes	dia	hora	VelViento	DirViento	Temp	Humedad	Lluvia	RadSolar
2014.0	6.0	6.0	10.0	3.3	137.2	25.6	67.5	0.0	153.2
2014.0	6.0	6.0	11.0	2.9	116.1	26.1	67.4	0.0	222.6
2014.0	6.0	6.0	12.0	2.8	115.2	27.6	61.7	0.0	363.7
2014.0	6.0	6.0	13.0	3.7	97.4	29.0	56.1	0.0	436.2
2014.0	6.0	6.0	14.0	3.8	94.0	29.6	52.1	0.0	342.7
2014.0	6.0	6.0	15.0	2.5	66.0	30.2	50.8	0.0	285.8
2014.0	6.0	6.0	16.0	3.3	55.1	30.3	51.2	0.0	173.1
2014.0	6.0	6.0	17.0	3.1	137.8	29.2	57.3	0.0	49.6
2014.0	6.0	6.0	18.0	4.5	255.3	28.2	56.7	0.0	10.0
2014.0	6.0	7.0	7.0	2.5	183.8	22.5	86.9	0.0	6.8
2014.0	6.0	7.0	10.0	3.5	148.3	25.4	71.7	0.0	334.0
2014.0	6.0	7.0	13.0	3.3	92.2	28.8	55.0	0.0	292.2
2014.0	6.0	7.0	16.0	5.6	51.1	28.6	57.7	0.0	130.9
2014.0	6.0	8.0	10.0	2.0	90.6	23.7	81.7	0.0	206.8
2014.0	6.0	8.0	13.0	3.0	98.7	28.2	60.1	0.0	507.2
2014.0	6.0	8.0	16.0	3.5	91.2	29.3	53.4	0.0	127.9
2014.0	6.0	9.0	7.0	1.3	171.6	22.5	84.3	0.0	18.3
2014.0	6.0	9.0	10.0	2.7	231.7	25.6	71.5	0.0	233.4
2014.0	6.0	9.0	13.0	3.6	68.0	28.5	57.7	0.0	409.3
2014.0	6.0	9.0	16.0	4.6	51.1	30.2	50.4	0.0	120.0
2014.0	6.0	10.0	7.0	1.5	201.4	22.6	82.2	0.0	16.6
2014.0	6.0	10.0	10.0	2.2	160.7	26.2	66.3	0.0	290.7
2014.0	6.0	10.0	13.0	3.4	74.6	29.7	52.4	0.0	452.3
2014.0	6.0	10.0	16.0	4.0	99.1	31.1	47.3	0.0	210.8
2014.0	6.0	10.0	18.0	2.4	107.2	30.2	51.6	0.0	12.8
2014.0	6.0	11.0	7.0	0.5	200.0	22.6	80.4	0.0	24.7
2014.0	6.0	11.0	10.0	3.1	45.0	26.2	65.4	0.0	389.3
2014.0	6.0	11.0	13.0	3.8	84.6	30.2	49.5	0.0	465.3
2014.0	6.0	11.0	16.0	5.0	69.4	32.6	42.3	0.0	203.9
2014.0	6.0	12.0	7.0	1.5	181.1	22.1	82.9	0.0	16.6
2014.0	6.0	12.0	10.0	2.6	85.2	26.8	64.3	0.0	333.4
2014.0	6.0	12.0	13.0	3.7	44.7	31.2	45.5	0.0	451.1
2014.0	6.0	12.0	16.0	5.2	29.0	32.3	42.4	0.0	217.5
2014.0	6.0	13.0	7.0	2.6	116.1	23.2	81.6	0.0	10.9
2014.0	6.0	13.0	10.0	4.5	197.3	26.0	65.9	0.0	262.6
2014.0	6.0	13.0	13.0	4.5	104.3	29.1	56.1	0.0	251.0
2014.0	6.0	13.0	16.0	4.1	79.7	30.5	51.6	0.0	156.8
2014.0	6.0	14.0	7.0	1.5	208.6	22.8	80.7	0.0	9.3
2014.0	6.0	14.0	10.0	2.1	200.5	26.2	66.3	0.0	248.2
2014.0	6.0	14.0	12.0	1.8	169.7	29.1	54.9	0.0	358.0
2014.0	6.0	14.0	13.0	3.8	84.7	29.8	52.4	0.0	323.6
2014.0	6.0	14.0	14.0	2.4	65.8	30.6	50.3	0.0	411.6
2014.0	6.0	14.0	15.0	4.8	90.5	30.9	48.2	0.0	223.7
2014.0	6.0	14.0	16.0	3.2	87.5	30.8	48.5	0.0	119.7
2014.0	6.0	14.0	17.0	2.7	100.5	29.5	51.8	0.0	28.7
2014.0	6.0	14.0	18.0	1.5	61.2	27.3	60.6	0.0	7.3
2014.0	6.0	15.0	7.0	2.0	168.7	21.9	82.7	0.0	8.4
2014.0	6.0	15.0	10.0	2.5	171.2	24.8	73.1	0.0	281.3
2014.0	6.0	15.0	12.0	2.0	96.9	27.6	60.7	0.0	380.6
2014.0	6.0	15.0	13.0	3.3	114.0	28.7	55.5	0.0	413.8
2014.0	6.0	15.0	14.0	3.1	89.2	29.8	52.0	0.0	435.0
2014.0	6.0	15.0	15.0	4.1	88.9	30.8	48.5	0.0	356.3
2014.0	6.0	15.0	16.0	4.3	100.9	31.5	45.7	0.0	267.3
2014.0	6.0	15.0	17.0	4.0	118.9	31.8	44.0	0.0	153.3
2014.0	6.0	15.0	18.0	4.6	92.7	30.6	50.3	0.0	45.2
2014.0	6.0	16.0	7.0	2.6	123.8	22.0	72.0	0.0	8.2
2014.0	6.0	16.0	10.0	2.6	112.5	26.7	53.5	0.0	338.2
2014.0	6.0	16.0	13.0	4.0	82.0	30.3	40.6	0.0	323.7
2014.0	6.0	16.0	14.0	4.8	80.3	30.5	41.2	0.0	271.2
2014.0	6.0	16.0	15.0	4.3	95.4	30.3	43.0	0.0	215.3
2014.0	6.0	16.0	16.0	4.8	81.5	31.0	40.1	0.0	280.4
2014.0	6.0	16.0	17.0	4.7	77.4	31.0	43.5	0.0	145.7
2014.0	6.0	16.0	18.0	3.3	79.7	30.3	48.3	0.0	36.3
2014.0	6.0	17.0	7.0	2.0	156.0	22.1	74.9	0.0	21.0
2014.0	6.0	17.0	10.0	2.4	62.8	25.5	62.3	0.0	233.1
2014.0	6.0	17.0	13.0	2.8	186.2	29.9	42.5	0.0	371.3
2014.0	6.0	17.0	16.0	3.4	156.1	31.9	35.5	0.0	227.6
2014.0	6.0	17.0	17.0	4.3	178.1	31.2	39.7	0.0	99.2
2014.0	6.0	17.0	18.0	4.3	212.9	29.6	44.2	0.0	23.6
2014.0	6.0	18.0	7.0	2.6	158.1	23.0	76.2	0.0	15.3
2014.0	6.0	18.0	10.0	2.9	80.3	26.1	64.5	0.0	257.7
2014.0	6.0	18.0	12.0	4.0	82.3	28.7	49.3	0.0	289.6
2014.0	6.0	18.0	13.0	4.2	78.0	28.9	48.9	0.0	187.2
2014.0	6.0	18.0	14.0	3.2	70.5	29.7	45.7	0.0	249.2
2014.0	6.0	18.0	15.0	3.0	52.6	30.5	43.8	0.0	273.7
2014.0	6.0	18.0	16.0	4.8	81.7	31.0	41.8	0.0	244.7
2014.0	6.0	18.0	17.0	4.2	95.0	30.8	41.7	0.0	110.2
2014.0	6.0	18.0	18.0	2.5	93.5	30.5	42.5	0.0	17.9
2014.0	6.0	19.0	7.0	1.2	122.6	21.1	77.6	0.0	14.9
2014.0	6.0	19.0	10.0	2.5	63.6	26.0	61.0	0.0	248.2
2014.0	6.0	19.0	13.0	2.6	103.0	29.2	42.6	0.0	255.3
2014.0	6.0	19.0	14.0	4.7	68.1	29.8	41.5	0.0	233.9
2014.0	6.0	19.0	15.0	4.2	51.2	30.7	38.8	0.0	324.9
2014.0	6.0	19.0	16.0	4.3	60.4	31.1	38.0	0.0	269.4
2014.0	6.0	19.0	17.0	4.0	72.7	31.4	36.7	0.0	145.3
2014.0	6.0	19.0	18.0	3.0	65.7	31.1	37.0	0.0	31.0
2014.0	6.0	20.0	7.0	1.3	90.3	22.9	61.7	0.0	15.5
2014.0	6.0	20.0	10.0	1.1	326.3	26.2	47.8	0.0	274.4
2014.0	6.0	20.0	13.0	2.9	157.4	29.9	38.3	0.0	353.1
2014.0	6.0	20.0	16.0	5.4	109.3	30.5	37.4	0.0	157.4
2014.0	6.0	21.0	7.0	1.1	184.9	22.8	58.9	0.0	21.4
2014.0	6.0	21.0	10.0	3.3	82.0	25.8	55.5	0.0	200.6
2014.0	6.0	21.0	13.0	2.3	140.7	29.5	38.7	0.0	228.3
2014.0	6.0	21.0	16.0	4.8	107.8	29.4	43.8	0.0	115.6
2014.0	6.0	21.0	17.0	4.1	108.5	28.9	46.3	0.0	50.4
2014.0	6.0	21.0	18.0	3.4	108.2	28.5	49.1	0.0	28.7
2014.0	6.0	22.0	7.0	1.8	170.8	22.4	79.2	0.0	15.6
2014.0	6.0	22.0	10.0	3.2	122.5	26.0	63.4	0.0	244.7
2014.0	6.0	22.0	13.0	3.0	104.8	29.6	44.5	0.0	387.7
2014.0	6.0	22.0	16.0	4.4	77.3	30.7	43.9	0.0	120.7
2014.0	6.0	23.0	7.0	2.0	116.6	21.6	82.2	0.0	15.7
2014.0	6.0	23.0	10.0	2.0	137.2	25.6	66.0	0.0	149.4
2014.0	6.0	23.0	13.0	3.7	85.1	28.7	55.8	0.0	216.0
2014.0	6.0	23.0	16.0	4.8	82.7	29.7	52.4	0.0	106.0
2014.0	6.0	24.0	7.0	1.7	98.1	22.7	82.5	0.0	6.0
2014.0	6.0	24.0	10.0	3.1	193.8	24.7	73.9	0.0	128.7
2014.0	6.0	24.0	13.0	3.3	139.2	26.8	64.9	0.0	213.1
2014.0	6.0	24.0	16.0	1.5	191.9	26.7	63.5	9.14	17.4
2014.0	6.0	25.0	7.0	0.9	147.3	21.2	89.9	0.0	10.7
2014.0	6.0	25.0	10.0	1.2	203.0	23.6	77.0	0.0	264.1
2014.0	6.0	25.0	13.0	2.7	85.1	26.5	63.3	0.0	381.0
2014.0	6.0	25.0	16.0	5.3	43.9	26.9	63.5	0.0	142.2
2014.0	6.0	26.0	7.0	2.5	86.5	21.3	89.5	0.0	4.7
2014.0	6.0	26.0	10.0	3.0	29.5	23.0	81.4	0.0	156.5
2014.0	6.0	26.0	13.0	2.7	73.5	27.4	58.8	0.0	413.1
2014.0	6.0	26.0	16.0	3.8	95.8	28.8	53.0	0.0	187.7
2014.0	6.0	27.0	7.0	1.1	134.9	21.8	82.4	0.0	12.8
2014.0	6.0	27.0	10.0	0.9	79.8	23.9	73.5	0.0	274.8
2014.0	6.0	27.0	13.0	3.5	107.3	28.0	56.2	0.0	189.8
2014.0	6.0	27.0	16.0	2.4	35.7	29.4	50.7	0.0	194.0
2014.0	6.0	28.0	7.0	1.8	143.3	21.3	84.4	0.0	4.2
2014.0	6.0	28.0	10.0	2.2	179.9	25.1	66.1	0.0	306.0
2014.0	6.0	28.0	11.0	3.1	152.0	26.7	59.3	0.0	408.6
2014.0	6.0	28.0	12.0	2.2	89.1	27.9	55.4	0.0	469.6
2014.0	6.0	28.0	13.0	2.9	118.6	28.9	50.9	0.0	365.7
2014.0	6.0	28.0	14.0	3.9	60.9	29.8	46.5	0.0	378.4
2014.0	6.0	28.0	15.0	3.9	75.9	30.6	41.7	0.0	351.4
2014.0	6.0	28.0	16.0	3.2	64.7	31.2	39.8	0.0	270.1
2014.0	6.0	28.0	17.0	3.8	70.6	31.6	37.3	0.0	164.3
2014.0	6.0	28.0	18.0	4.1	72.2	31.1	40.8	0.0	48.3
2014.0	6.0	29.0	7.0	1.9	163.5	22.8	82.8	0.0	10.8
2014.0	6.0	29.0	8.0	1.1	66.9	23.6	74.1	0.0	46.3
2014.0	6.0	29.0	9.0	3.3	95.6	24.4	69.7	0.0	146.7
2014.0	6.0	29.0	10.0	1.8	90.0	26.1	58.3	0.0	187.7
2014.0	6.0	29.0	11.0	1.9	37.7	27.3	53.3	0.0	279.6
2014.0	6.0	29.0	12.0	3.3	96.5	29.0	48.4	0.0	384.8
2014.0	6.0	29.0	13.0	3.5	89.0	29.9	47.3	0.0	322.8
2014.0	6.0	29.0	14.0	3.2	75.2	31.6	43.2	0.0	429.9
2014.0	6.0	29.0	15.0	3.3	97.2	32.1	40.9	0.0	285.1
2014.0	6.0	29.0	16.0	4.3	87.7	32.9	39.8	0.0	313.9
2014.0	6.0	29.0	17.0	4.6	14.6	32.3	41.6	0.0	81.8
2014.0	6.0	29.0	18.0	7.5	297.2	30.4	47.7	0.0	48.4
2014.0	6.0	30.0	7.0	1.8	114.0	23.1	81.1	0.0	13.4
2014.0	6.0	30.0	8.0	2.4	154.8	23.2	81.6	0.0	68.5
2014.0	6.0	30.0	9.0	3.9	187.4	23.9	75.6	0.0	119.4
2014.0	6.0	30.0	10.0	1.4	262.3	24.8	71.4	0.0	197.6
2014.0	6.0	30.0	11.0	1.4	107.1	26.6	62.6	0.0	367.2
2014.0	6.0	30.0	12.0	2.0	158.2	28.0	57.1	0.0	299.5
2014.0	6.0	30.0	13.0	3.3	106.2	28.7	54.0	0.0	352.7
2014.0	6.0	30.0	14.0	2.2	162.0	29.8	49.5	0.0	423.4
2014.0	6.0	30.0	15.0	4.0	185.2	30.5	47.1	0.0	290.6
2014.0	6.0	30.0	16.0	3.7	175.5	30.2	47.4	0.0	112.3
2014.0	6.0	30.0	17.0	2.4	173.3	29.9	48.6	0.0	63.0
2014.0	6.0	30.0	18.0	4.6	292.9	29.1	51.7	0.0	25.8
2014.0	7.0	1.0	7.0	2.1	130.7	21.5	81.0	0.0	5.6
2014.0	7.0	1.0	8.0	1.3	130.1	22.0	79.1	0.0	80.4
2014.0	7.0	1.0	9.0	1.6	164.1	24.0	71.9	0.0	223.8
2014.0	7.0	1.0	10.0	2.3	171.2	26.1	61.0	0.0	341.6
2014.0	7.0	1.0	11.0	2.1	108.0	27.5	56.6	0.0	408.7
2014.0	7.0	1.0	12.0	2.8	79.6	28.5	53.1	0.0	389.2
2014.0	7.0	1.0	13.0	2.9	90.0	29.4	49.8	0.0	439.6
2014.0	7.0	1.0	14.0	3.4	101.0	30.3	46.9	0.0	381.2
2014.0	7.0	1.0	15.0	3.6	66.9	30.9	45.4	0.0	327.3
2014.0	7.0	1.0	16.0	4.1	45.7	31.5	44.4	0.0	255.7
2014.0	7.0	1.0	17.0	7.3	301.2	30.7	46.2	0.0	151.5
2014.0	7.0	1.0	18.0	6.9	298.5	29.7	47.8	0.0	23.7
2014.0	7.0	2.0	7.0	0.9	47.0	22.3	84.1	0.0	4.2
2014.0	7.0	2.0	8.0	3.4	89.3	22.0	85.7	0.0	50.3
2014.0	7.0	2.0	9.0	2.8	103.8	22.8	82.3	0.0	144.2
2014.0	7.0	2.0	10.0	3.1	188.1	24.2	75.3	0.0	206.0
2014.0	7.0	2.0	11.0	3.1	163.5	25.1	71.3	0.0	230.6
2014.0	7.0	2.0	12.0	2.6	174.0	26.4	65.4	0.0	355.6
2014.0	7.0	2.0	13.0	2.4	171.2	27.7	58.2	0.0	477.6
2014.0	7.0	2.0	14.0	3.3	156.1	28.5	53.6	0.0	250.8
2014.0	7.0	2.0	15.0	2.1	114.4	29.2	51.3	0.0	363.1
2014.0	7.0	2.0	16.0	2.1	141.3	29.8	49.5	0.0	256.8
2014.0	7.0	2.0	17.0	3.5	123.1	29.7	49.5	0.0	92.6
2014.0	7.0	2.0	18.0	3.0	169.4	29.4	50.2	0.0	11.1
2014.0	7.0	3.0	7.0	1.9	41.9	21.3	85.4	0.0	6.3
2014.0	7.0	3.0	8.0	2.1	108.3	21.8	84.1	0.0	46.8
2014.0	7.0	3.0	9.0	2.5	100.8	22.9	81.7	0.0	96.9
2014.0	7.0	3.0	10.0	1.9	88.8	25.2	69.3	0.0	320.2
2014.0	7.0	3.0	11.0	2.5	79.6	27.0	61.9	0.0	409.7
2014.0	7.0	3.0	12.0	2.2	145.2	28.5	56.7	0.0	455.1
2014.0	7.0	3.0	13.0	3.5	94.1	29.8	51.5	0.0	448.5
2014.0	7.0	3.0	14.0	2.4	80.2	30.6	49.5	0.0	415.6
2014.0	7.0	3.0	15.0	3.3	66.5	31.3	48.1	0.0	340.1
2014.0	7.0	3.0	16.0	3.5	319.2	31.6	43.8	0.0	187.7
2014.0	7.0	3.0	17.0	6.7	291.1	31.5	41.8	0.0	162.0
2014.0	7.0	3.0	18.0	7.7	301.8	29.7	47.8	0.0	48.9
2014.0	7.0	4.0	8.0	1.4	180.8	23.1	78.4	0.0	44.5
2014.0	7.0	4.0	9.0	2.6	143.4	24.0	74.8	0.0	84.6
2014.0	7.0	4.0	10.0	2.6	219.0	25.4	68.3	0.0	266.3
2014.0	7.0	4.0	11.0	1.7	180.7	26.7	62.2	0.0	290.8
2014.0	7.0	4.0	12.0	2.6	151.1	28.3	53.7	0.0	387.8
2014.0	7.0	4.0	13.0	4.2	114.9	28.8	53.1	0.0	259.3
2014.0	7.0	4.0	14.0	3.9	112.3	29.4	50.3	0.0	314.8
2014.0	7.0	4.0	15.0	2.2	54.5	29.6	50.4	0.0	231.9
2014.0	7.0	4.0	16.0	1.2	202.1	29.5	51.8	0.0	114.8
2014.0	7.0	4.0	17.0	3.5	284.8	29.9	47.2	0.0	174.5
2014.0	7.0	4.0	18.0	4.9	289.0	29.7	46.2	0.0	44.1
2014.0	7.0	5.0	7.0	2.5	31.2	22.4	85.0	0.0	4.7
2014.0	7.0	5.0	10.0	1.4	282.4	24.9	73.3	0.0	362.8
2014.0	7.0	5.0	13.0	3.1	76.3	29.1	54.0	0.0	494.9
2014.0	7.0	5.0	16.0	3.2	31.4	30.6	49.1	0.0	202.4
2014.0	7.0	6.0	7.0	1.6	178.2	23.2	78.6	0.0	6.8
2014.0	7.0	6.0	10.0	1.2	206.4	24.3	76.3	0.0	162.7
2014.0	7.0	6.0	11.0	0.7	121.2	25.8	67.9	0.0	329.9
2014.0	7.0	6.0	12.0	2.0	98.6	27.5	59.6	0.0	392.5
2014.0	7.0	6.0	13.0	2.5	129.4	29.0	54.3	0.0	342.6
2014.0	7.0	6.0	14.0	2.7	101.1	29.8	49.6	0.0	260.8
2014.0	7.0	6.0	15.0	3.3	89.8	29.8	49.9	0.0	179.6
2014.0	7.0	6.0	16.0	2.7	60.2	30.5	47.5	0.0	212.3
2014.0	7.0	6.0	17.0	2.8	88.5	30.4	48.7	0.0	93.3
2014.0	7.0	6.0	18.0	2.4	285.6	29.8	47.6	0.0	21.4
2014.0	7.0	7.0	7.0	1.3	183.6	21.6	82.1	0.0	4.5
2014.0	7.0	7.0	10.0	2.9	194.2	25.2	67.5	0.0	288.9
2014.0	7.0	7.0	11.0	2.6	186.5	26.5	62.6	0.0	324.4
2014.0	7.0	7.0	12.0	3.2	166.6	27.4	58.2	0.0	280.8
2014.0	7.0	7.0	13.0	3.3	95.6	28.5	54.6	0.0	431.9
2014.0	7.0	7.0	14.0	2.7	93.9	29.7	50.9	0.0	423.7
2014.0	7.0	7.0	15.0	2.9	101.5	30.5	45.9	0.0	351.9
2014.0	7.0	7.0	16.0	2.3	102.0	31.1	45.4	0.0	210.1
2014.0	7.0	7.0	17.0	3.5	72.0	31.0	48.0	0.0	105.1
2014.0	7.0	7.0	18.0	2.4	342.9	30.6	45.3	0.0	50.1
2014.0	7.0	8.0	7.0	1.4	79.2	22.4	85.8	0.0	18.4
2014.0	7.0	8.0	10.0	2.5	219.3	25.9	68.7	0.0	309.1
2014.0	7.0	8.0	13.0	1.6	54.8	29.8	48.9	0.0	453.5
2014.0	7.0	8.0	14.0	3.1	91.8	31.1	43.0	0.0	429.3
2014.0	7.0	8.0	15.0	3.6	57.7	31.8	40.0	0.0	332.7
2014.0	7.0	8.0	16.0	5.4	62.4	32.1	39.6	0.0	175.0
2014.0	7.0	8.0	17.0	5.4	72.8	31.7	42.6	0.0	125.3
2014.0	7.0	8.0	18.0	4.0	45.8	31.1	44.3	0.0	28.8
2014.0	7.0	9.0	7.0	0.9	120.0	22.2	77.4	0.0	11.0
2014.0	7.0	9.0	10.0	1.9	109.3	26.7	61.3	0.0	325.6
2014.0	7.0	9.0	13.0	3.5	83.4	31.7	39.1	0.0	466.3
2014.0	7.0	9.0	16.0	4.0	31.4	32.6	37.1	0.0	136.0
2014.0	7.0	10.0	7.0	1.2	98.2	22.1	72.9	0.0	7.4
2014.0	7.0	10.0	10.0	2.7	90.1	25.5	62.7	0.0	325.9
2014.0	7.0	10.0	13.0	3.0	161.8	29.5	49.2	0.0	299.9
2014.0	7.0	10.0	16.0	4.1	63.6	30.6	44.0	0.0	141.1
2014.0	7.0	11.0	7.0	1.2	140.4	22.2	81.2	0.0	16.3
2014.0	7.0	11.0	10.0	1.9	148.9	26.3	65.4	0.0	313.9
2014.0	7.0	11.0	13.0	1.4	43.9	29.7	50.4	0.0	447.8
2014.0	7.0	11.0	16.0	2.7	88.1	32.6	36.7	0.0	250.5
2014.0	7.0	12.0	7.0	1.1	168.5	21.5	76.2	0.0	19.2
2014.0	7.0	12.0	10.0	1.5	188.1	27.1	47.0	0.0	333.8
2014.0	7.0	12.0	13.0	1.5	132.5	31.0	38.2	0.0	466.6
2014.0	7.0	12.0	16.0	3.7	130.4	33.3	32.7	0.0	205.8
2014.0	7.0	13.0	7.0	0.9	187.7	23.2	71.2	0.0	12.0
2014.0	7.0	13.0	10.0	1.2	119.3	26.1	55.1	0.0	246.7
2014.0	7.0	13.0	13.0	2.0	88.2	29.4	41.9	0.0	308.8
2014.0	7.0	13.0	16.0	3.5	106.2	31.2	37.5	0.0	201.2
2014.0	7.0	14.0	7.0	0.7	181.2	22.9	76.7	0.0	10.1
2014.0	7.0	14.0	10.0	1.3	181.2	26.1	63.9	0.0	245.6
2014.0	7.0	14.0	13.0	1.8	53.9	30.2	44.7	0.0	403.0
2014.0	7.0	14.0	16.0	4.9	64.3	31.4	41.3	0.0	154.1
2014.0	7.0	15.0	7.0	1.5	111.9	23.1	81.6	0.25	11.6
2014.0	7.0	15.0	10.0	1.0	185.7	26.5	61.5	0.0	220.7
2014.0	7.0	15.0	13.0	2.6	69.7	29.1	47.4	0.0	268.5
2014.0	7.0	15.0	16.0	2.0	40.9	30.1	43.6	0.0	183.6
2014.0	7.0	15.0	18.0	3.3	74.9	29.8	51.9	0.0	37.8
2014.0	7.0	16.0	7.0	1.5	231.1	23.3	77.2	0.0	12.5
2014.0	7.0	16.0	10.0	0.8	100.3	25.9	65.7	0.0	228.6
2014.0	7.0	16.0	13.0	1.4	109.4	30.3	50.8	0.0	412.8
2014.0	7.0	16.0	16.0	2.1	165.7	32.4	43.6	0.0	220.2
2014.0	7.0	17.0	7.0	1.9	110.3	22.5	78.2	0.0	18.3
2014.0	7.0	17.0	10.0	2.4	99.3	26.5	57.8	0.0	301.2
2014.0	7.0	17.0	13.0	2.7	50.2	30.6	46.4	0.0	391.0
2014.0	7.0	17.0	16.0	3.6	58.1	32.1	41.4	0.0	112.4
2014.0	7.0	18.0	7.0	1.4	181.4	23.4	81.5	0.0	20.7
2014.0	7.0	18.0	10.0	2.2	151.3	26.8	64.3	0.0	322.0
2014.0	7.0	18.0	13.0	3.1	83.8	30.8	41.0	0.0	405.5
2014.0	7.0	18.0	16.0	2.5	117.6	33.4	31.3	0.0	222.4
2014.0	7.0	19.0	7.0	1.6	141.7	20.2	78.1	0.0	21.1
2014.0	7.0	19.0	10.0	2.8	91.6	25.8	61.3	0.0	330.2
2014.0	7.0	19.0	13.0	2.0	145.1	31.3	37.4	0.0	466.3
2014.0	7.0	19.0	16.0	2.0	294.0	34.2	28.5	0.0	238.7
2014.0	7.0	20.0	7.0	2.0	141.8	22.3	70.5	0.0	24.8
2014.0	7.0	20.0	10.0	3.0	102.1	26.9	56.3	0.0	317.3
2014.0	7.0	20.0	13.0	3.0	73.5	30.8	43.1	0.0	444.3
2014.0	7.0	20.0	16.0	5.6	24.2	32.0	40.8	0.0	183.8
2014.0	7.0	21.0	7.0	2.8	152.4	22.3	77.0	0.0	12.7
2014.0	7.0	21.0	10.0	2.5	192.2	26.3	59.4	0.0	276.5
2014.0	7.0	21.0	11.0	3.0	107.7	27.5	57.0	0.0	340.1
2014.0	7.0	21.0	12.0	3.3	84.0	28.7	53.0	0.0	282.4
2014.0	7.0	21.0	13.0	2.5	75.6	29.3	51.0	0.0	277.9
2014.0	7.0	21.0	14.0	1.8	174.5	30.5	45.7	0.0	356.5
2014.0	7.0	21.0	15.0	2.6	146.9	31.6	39.6	0.0	313.3
2014.0	7.0	21.0	16.0	3.5	42.6	31.8	41.4	0.0	181.3
2014.0	7.0	21.0	17.0	5.0	20.6	30.6	47.0	0.0	60.8
2014.0	7.0	21.0	18.0	3.6	1.8	30.0	49.1	0.0	17.9
2014.0	7.0	22.0	7.0	1.4	235.8	22.6	79.0	0.0	15.2
2014.0	7.0	22.0	10.0	2.7	177.0	26.6	62.8	0.0	323.1
2014.0	7.0	22.0	13.0	3.8	153.5	30.6	44.4	0.0	451.3
2014.0	7.0	22.0	16.0	5.6	58.6	31.9	39.3	0.0	221.6
2014.0	7.0	23.0	7.0	1.5	159.5	22.4	76.1	0.0	11.7
2014.0	7.0	23.0	10.0	2.4	169.1	26.5	57.3	0.0	232.3
2014.0	7.0	23.0	13.0	2.3	77.1	31.1	41.3	0.0	462.9
2014.0	7.0	23.0	16.0	4.8	343.8	32.4	40.8	0.0	103.9
2014.0	7.0	24.0	7.0	2.9	126.1	20.8	84.1	0.0	18.9
2014.0	7.0	24.0	10.0	2.7	108.9	26.2	63.7	0.0	325.1
2014.0	7.0	24.0	13.0	2.1	38.5	31.2	43.1	0.0	449.6
2014.0	7.0	24.0	16.0	4.3	49.0	34.0	32.8	0.0	274.4
2014.0	7.0	25.0	7.0	2.4	161.7	21.3	77.4	0.0	18.4
2014.0	7.0	25.0	10.0	3.1	126.3	27.1	58.1	0.0	283.6
2014.0	7.0	25.0	13.0	2.7	68.1	31.7	39.2	0.0	435.2
2014.0	7.0	25.0	16.0	4.5	322.7	33.8	29.7	0.0	241.7
2014.0	7.0	26.0	7.0	1.9	123.1	22.6	76.1	0.0	8.9
2014.0	7.0	26.0	10.0	3.3	174.6	25.2	62.8	0.0	158.6
2014.0	7.0	26.0	11.0	2.3	132.2	26.5	58.2	0.0	276.5
2014.0	7.0	26.0	12.0	1.7	154.9	28.5	52.0	0.0	387.5
2014.0	7.0	26.0	13.0	2.7	163.4	29.6	45.6	0.0	361.8
2014.0	7.0	26.0	14.0	4.3	161.8	30.2	43.6	0.0	248.7
2014.0	7.0	26.0	15.0	3.3	168.4	30.4	41.2	0.0	209.6
2014.0	7.0	26.0	16.0	3.6	81.8	30.4	43.0	0.0	131.4
2014.0	7.0	26.0	17.0	2.9	41.4	30.0	45.0	0.0	70.4
2014.0	7.0	26.0	18.0	4.9	294.7	29.3	45.3	0.0	49.8
2014.0	7.0	27.0	10.0	1.9	77.4	25.1	66.1	0.0	308.5
2014.0	7.0	27.0	11.0	3.6	75.9	26.6	56.7	0.0	301.5
2014.0	7.0	27.0	12.0	2.2	74.3	27.8	51.6	0.0	330.5
2014.0	7.0	27.0	13.0	3.6	101.1	28.6	49.8	0.0	272.9
2014.0	7.0	27.0	14.0	3.1	98.7	29.5	46.8	0.0	294.5
2014.0	7.0	27.0	15.0	3.3	39.5	30.2	45.6	0.0	204.2
2014.0	7.0	27.0	16.0	4.9	64.0	30.5	45.5	0.0	143.5
2014.0	7.0	27.0	17.0	3.7	29.5	30.5	43.3	0.0	70.0
2014.0	7.0	27.0	18.0	3.4	316.8	29.7	44.2	0.0	24.7
2014.0	7.0	28.0	7.0	2.0	167.3	21.3	81.7	0.0	12.8
2014.0	7.0	28.0	10.0	2.6	141.5	25.9	62.2	0.0	296.7
2014.0	7.0	28.0	13.0	2.1	88.7	31.3	41.7	0.0	465.0
2014.0	7.0	28.0	16.0	5.1	297.4	33.7	31.8	0.0	215.3
2014.0	7.0	29.0	7.0	1.6	87.7	21.5	79.5	0.0	23.0
2014.0	7.0	29.0	10.0	0.3	274.6	26.2	60.0	0.0	246.1
2014.0	7.0	29.0	13.0	2.0	160.6	31.1	41.0	0.0	379.3
2014.0	7.0	29.0	16.0	3.6	94.0	33.4	31.7	0.0	228.7
2014.0	7.0	30.0	7.0	1.4	144.0	22.3	68.8	0.0	14.2
2014.0	7.0	30.0	10.0	2.5	162.6	26.9	55.0	0.0	368.6
2014.0	7.0	30.0	13.0	1.8	96.6	31.1	39.3	0.0	444.6
2014.0	7.0	30.0	16.0	1.4	175.7	33.5	28.6	0.0	116.5
2014.0	7.0	31.0	7.0	1.5	117.5	20.9	77.9	0.0	4.2
