ann;mes;dia;hora;VelViento;DirViento;Temp;Humedad;Lluvia;RadSolar
2013;1;4;3;0.4;137.3;22.1;75.8;0;0
2013;1;4;4;0.6;141.5;22.2;75.4;0;0
2013;1;4;5;0.5;114.2;22.1;76.5;0;0
2013;1;4;6;0.4;192.6;22.1;77.8;0;0
2013;1;4;7;0.6;232.5;22.4;73.6;0;19.5
2013;1;4;8;0.5;119.7;22.9;74.5;0;81.1
2013;1;4;9;0.4;90.5;23.9;70.4;0;218.7
2013;1;4;10;0.8;138.8;25.6;63.2;0;354.3
2013;1;4;11;1.2;124.4;26.5;59.1;0;439.2
2013;1;4;12;1;162.3;28.6;52;0;674.5
2013;1;4;13;0.7;110.8;29.5;47.8;0;809
2013;1;4;14;0.8;126.4;30.9;43.7;0;639.1
2013;1;4;15;0.7;36.4;31.5;42;0;478.6
2013;1;4;16;1.7;298.9;31;43.4;0;209.6
2013;1;4;17;4.1;276.2;29.9;46.2;0;286.8
2013;1;4;18;4.1;270.4;28.1;51.7;0;57.6
2013;1;4;19;3.9;268.1;27.2;54.1;0;0
2013;1;4;20;3.5;262;26.4;57.4;0;0
2013;1;4;21;2.1;256.9;26.4;57.4;0;0
2013;1;4;22;2;247.2;25.8;59.2;0;0
2013;1;4;23;0.9;175.9;25.1;61.4;0;0
2013;1;5;0;0.7;162.6;24.5;64;0;0
2013;1;5;1;1.4;171;23.4;69.5;0;0
2013;1;5;2;0.6;161.6;22.9;71.5;0;0
2013;1;5;3;0.6;95;22.5;74.5;0;0
2013;1;5;4;0.1;198.9;22.1;77;0;0
2013;1;5;5;0.8;165;21.9;77.1;0;0
2013;1;5;6;0.5;148.9;21.4;78.8;0;0
2013;1;5;7;0.3;222.1;21.8;77.3;0;11.6
2013;1;5;8;0.3;231.7;22.8;72.2;0;155
2013;1;5;9;1.1;164.5;24.1;67.3;0;284.9
2013;1;5;10;0.6;138.4;26;60.2;0;568.4
2013;1;5;11;1.5;105.2;27.3;56.5;0;699.6
2013;1;5;12;1;136.4;29.1;50.8;0;679.2
2013;1;5;13;0.5;122.9;30.2;46.5;0;668.6
2013;1;5;14;1.3;53.3;31;45.1;0;750.4
2013;1;5;15;0.9;311.8;30.6;45.3;0;227.5
2013;1;5;16;2.5;272.8;31.3;43.2;0;542.3
2013;1;5;17;3.1;276.4;30.6;44.6;0;251.9
2013;1;5;18;3.8;272.2;28.9;48.9;0;68.3
2013;1;5;19;4.1;262.1;27.5;54.1;0;0
2013;1;5;20;3.3;263;26.9;56.4;0;0
2013;1;5;21;1.9;276;26.4;58.1;0;0
2013;1;5;22;0.2;196;25.6;61.7;0;0
2013;1;5;23;2.4;247.1;25.4;61.2;0;0
2013;1;6;0;1.7;237.4;25.3;61.5;0;0
2013;1;6;1;1.7;254.1;25.2;62.2;0;0
2013;1;6;2;0.4;325.7;23.9;70.1;0;0
2013;1;6;3;0.4;161.9;23.1;74.2;0;0
2013;1;6;4;0.7;153.3;22.9;74.8;0;0
2013;1;6;5;0.8;180.3;22.9;74.4;0;0
2013;1;6;6;1;147.7;22.8;74.9;0;0
2013;1;6;7;0.6;176.6;22.5;76.8;0;6.8
2013;1;6;8;0.6;171.8;23.3;73.5;0;57.6
2013;1;6;9;0.4;203.2;24.9;64.7;0;265
2013;1;6;10;0.8;113;26.4;58.5;0;514
2013;1;6;11;1.3;115;28.1;52.6;0;730.8
2013;1;6;12;1.5;117.3;28.9;50.6;0;635.7
2013;1;6;13;0.4;10.4;30;47;0;469.3
2013;1;6;14;1.1;326;30;45.9;0;462.6
2013;1;6;15;1.5;306.7;30.9;42.4;0;622.2
2013;1;6;16;3.7;280.2;30;43.5;0;260.9
2013;1;6;17;4.2;281.5;29;46.8;0;154.7
2013;1;6;18;3.2;279.3;27.8;50.6;0;37.3
2013;1;6;19;3.4;271;27.2;52.9;0;0
2013;1;6;20;3.9;273;26.8;53.9;0;0
2013;1;6;21;2.8;282.9;26.7;53.8;0;0
2013;1;6;22;0.9;276.6;26.2;57;0;0
2013;1;6;23;1.9;222.7;25.6;59.9;0;0
2013;1;7;0;0.4;306.9;25;62.9;0;0
2013;1;7;1;0.9;37.7;23.2;71.3;0;0
2013;1;7;2;0.6;101.7;23;72.5;0;0
2013;1;7;3;0.5;118.7;22.3;76.4;0;0
2013;1;7;4;0.4;60;22.2;76.2;0;0
2013;1;7;5;0.2;27.8;22.3;75.9;0;0
2013;1;7;6;0.3;39.6;22.4;75.6;0;0
2013;1;7;7;0.5;80.6;22.1;77.1;0;18.6
2013;1;7;8;0.5;91.1;22.6;75.3;0;162.2
2013;1;7;9;0.5;96.2;24.2;67.9;0;330.1
2013;1;7;10;0.3;186.7;25.5;62.1;0;379.5
2013;1;7;11;0.5;64.5;27;56.9;0;503.9
2013;1;7;12;0.3;34.7;27.9;53.1;0;543
2013;1;7;13;1.1;78.6;29;50;0;698.2
2013;1;7;14;1.1;90.3;30.2;47.1;0;719.7
2013;1;7;15;1;32.2;31.1;44.2;0;598.9
2013;1;7;16;1.1;322.8;31.2;43.7;0;465.1
2013;1;7;17;3.5;280.2;30.5;45;0;318.8
2013;1;7;18;3.4;285.3;28;51.8;0;26.2
2013;1;7;19;3;275.3;27.3;52.8;0;0
2013;1;7;20;2.7;272.9;26.9;52.9;0;0
2013;1;7;21;0.8;298;26.5;55.4;0;0
2013;1;7;22;1.1;98.7;25.1;63;0;0
2013;1;7;23;1.4;235.4;25.1;62.8;0;0
2013;1;8;0;0.5;247.8;24.3;66.8;0;0
2013;1;8;1;0.7;20;22.8;73.4;0;0
2013;1;8;2;0.8;51.9;22.3;75.5;0;0
2013;1;8;3;0.2;69.1;22.2;75.9;0;0
2013;1;8;4;0.7;174.5;22;77.1;0;0
2013;1;8;5;0.6;69.3;21.5;78;0;0
2013;1;8;6;0.6;46.4;20.8;80.4;0;0
2013;1;8;9;0.7;147.9;24.4;65;0;370.3
2013;1;8;10;1;146.2;25.8;60.8;0;573.1
2013;1;8;11;1;134.9;27.7;55.3;0;740.8
2013;1;8;12;0.8;145.2;29.1;49.6;0;665.9
2013;1;8;13;1.4;128.8;30.9;42.6;0;866.4
2013;1;8;14;1.6;109.6;32.1;36.7;0;824.5
2013;1;8;15;0.8;79.3;33.6;28.3;0;718.3
2013;1;8;16;0.7;281.5;33.7;30.4;0;537.1
2013;1;8;17;4.6;281.4;31;43.1;0;312.6
2013;1;8;18;4.1;284.3;29;48.1;0;83.4
2013;1;8;19;3.9;285;27.8;51.1;0;0
2013;1;8;20;3.2;287.2;27.3;52.8;0;0
2013;1;8;21;3.2;267.9;26.9;55.1;0;0
2013;1;8;22;3.4;272.1;26.4;56.8;0;0
2013;1;8;23;0.7;354.6;24.9;63.6;0;0
2013;1;9;0;0.3;4.2;24.2;67.2;0;0
2013;1;9;1;0.5;37.9;23.4;70.9;0;0
2013;1;9;2;0.9;119;22.9;73.7;0;0
2013;1;9;3;0.6;159.9;22.1;75.9;0;0
2013;1;9;4;0.7;143.6;21.7;77.1;0;0
2013;1;9;5;1;179.8;21.6;75.4;0;0
2013;1;9;6;0.8;173.6;21.5;72.6;0;0
2013;1;9;7;0.4;135.2;21.4;74.7;0;14.9
2013;1;9;8;0.4;147.4;22.7;69.5;0;167.5
2013;1;9;9;0.8;148.1;24.6;61.7;0;376.7
2013;1;9;10;1.4;100.4;26.3;56.2;0;563.9
2013;1;9;11;1.3;117.2;27.5;54;0;678.6
2013;1;9;12;1.2;134.5;29;49;0;660.9
2013;1;9;13;1.5;95.8;30.6;44.3;0;887.2
2013;1;9;14;1.4;22.3;31.2;41.8;0;506.1
2013;1;9;15;0.3;310.2;31.1;40.7;0;333.2
2013;1;9;16;3.3;276.6;31.7;39.8;0;540.8
2013;1;9;17;4.2;280.7;30.2;42.8;0;262.2
2013;1;9;18;3.7;284.6;28.6;47;0;38.1
2013;1;9;19;4.2;272.1;27.6;49.9;0;0
2013;1;9;20;4.2;273.7;27.2;52.5;0;0
2013;1;9;21;2.8;287.2;27.2;52.5;0;0
2013;1;9;22;2.7;271.3;26.8;54.8;0;0
2013;1;9;23;2.3;251.7;26.3;56.8;0;0
2013;1;10;0;1.5;207.9;25.8;59.6;0;0
2013;1;10;1;0.8;226.2;25.4;61.6;0;0
2013;1;10;2;0.6;38.5;24.9;64.9;0;0
2013;1;10;3;0.8;144.8;24.4;66.9;0;0
2013;1;10;4;0.9;120.3;23.8;69.2;0;0
2013;1;10;5;1.1;163.1;23.4;70.8;0;0
2013;1;10;6;0.5;158.6;23.5;70.5;0;0
2013;1;10;7;0.8;145.9;23.6;70.4;0;4.2
2013;1;10;8;0.6;135.8;23.7;70.7;0;66.7
2013;1;10;9;0.7;106.8;24.9;66.3;0;244.5
2013;1;10;10;1.1;127.3;26.4;60.4;0;374.2
2013;1;10;11;1.5;95.3;27.8;54.9;0;606.5
2013;1;10;12;1.2;94.3;29.6;49.3;0;696.3
2013;1;10;13;1.5;72.1;30.3;47.4;0;629.2
2013;1;10;14;0.6;77.1;30.7;46.8;0;467
2013;1;10;15;1;49;31.1;46.2;0;342.2
2013;1;10;16;0.9;290.7;30.3;48.2;0;139.2
2013;1;10;17;3.4;270.8;29.7;49.4;0;136.6
2013;1;10;18;3.6;272.6;28.7;51.5;0;43
2013;1;10;19;3.7;263.6;27.8;54.9;0;0
2013;1;10;20;3.9;266.6;27.1;57.8;0;0
2013;1;10;21;2.9;272.6;26.7;58.9;0;0
2013;1;10;22;0.9;303.5;26.6;59.5;0;0
2013;1;10;23;0.4;206.2;26.7;59.7;0;0
2013;1;11;0;0.8;282.2;26.4;59.1;0;0
2013;1;11;1;0.7;148.2;25.2;67.2;0;0
2013;1;11;2;1;167.4;24.6;70.4;0;0
2013;1;11;3;1;157.7;24;72.1;0;0
2013;1;11;4;0.8;171.5;23.9;72.4;0;0
2013;1;11;5;0.9;172.7;23.9;72.6;0;0
2013;1;11;6;0.8;139.2;23.7;74.2;0;0
2013;1;11;7;0.9;146.9;23.2;77.2;0;8.6
2013;1;11;8;0.5;168.2;23.7;73.4;0;91
2013;1;11;9;1.3;164.9;25.1;67.4;0;309.3
2013;1;11;10;1.6;148.1;27;61.3;0;550.3
2013;1;11;11;1;120.1;28.1;56.6;0;735.5
2013;1;11;12;1;138.6;29.7;49.6;0;741.2
2013;1;11;13;0.9;40.5;31.1;44.6;0;649.3
2013;1;11;14;1.6;79.1;31.7;42;0;601.6
2013;1;11;15;1.4;70;32.2;41;0;469.5
2013;1;11;16;1.1;62.8;31.2;44;0;182.3
2013;1;11;17;3;281.8;30.5;47.8;0;250.3
2013;1;11;18;3.9;269.1;28.6;52.5;0;28.4
2013;1;11;19;4.4;268.8;27.4;55;0;0
2013;1;11;20;4;266.9;27;56;0;0
2013;1;11;21;2.1;275;26.6;57;0;0
2013;1;11;22;0.5;89.7;25.8;61.5;0;0
2013;1;11;23;2.6;250.4;25.9;60.4;0;0
2013;1;12;0;2.2;279.2;25.8;60.6;0;0
2013;1;12;1;1.1;121.2;24.6;68.4;0;0
2013;1;12;2;1.4;165;23.5;73.1;0;0
2013;1;12;3;0.4;154.2;23.4;73.7;0;0
2013;1;12;4;0.6;169.7;23.4;72.3;0;0
2013;1;12;5;0.6;177.8;23.3;72.3;0;0
2013;1;12;6;0.2;219.4;23.7;70.3;0;0
2013;1;12;7;1;129.6;23.2;73.9;0;6.4
2013;1;12;8;0.8;150.8;23.4;71.5;0;9.4
2013;1;12;9;0.8;131.5;23.6;69.8;0;52.3
2013;1;12;10;0.5;174.4;24;69.3;0;86.4
2013;1;12;11;0.5;43;24.7;66.3;0;80.1
2013;1;12;12;1.4;61.2;24.7;66.7;0;140.7
2013;1;12;13;0.6;122.4;24.9;65.5;0;99.9
2013;1;12;14;0.8;183.2;25.2;62.6;0;141.8
2013;1;12;15;1.6;180.6;25.4;61.3;0;169.4
2013;1;12;16;0.8;145.2;25.7;59.4;0;134.5
2013;1;12;17;0.5;96.1;25.5;60.3;0;70
2013;1;12;18;0.6;354.6;25.3;61.9;0;20.9
2013;1;12;19;0.9;75.4;24.9;64.8;0;0
2013;1;12;20;1.3;46.6;24.4;68.3;0;0
2013;1;12;21;0.5;169.9;24;69.8;0;0
2013;1;12;22;1.1;186.1;24;69.6;0;0
2013;1;12;23;1.1;231.9;23.8;69.5;0;0
2013;1;13;0;0.3;293.2;23.8;68.2;0;0
2013;1;13;1;0.5;50.7;23.1;74.6;0;0
2013;1;13;2;1.1;50.5;22.4;79.1;0;0
2013;1;13;3;0.9;45.9;21.9;81.1;0;0
2013;1;13;6;0.3;155.8;21.8;81.1;0;0
2013;1;13;9;0.4;142.7;24.2;67;0;264.8
2013;1;13;10;2.1;32.8;25.1;67.5;0;312.8
2013;1;13;11;0.3;26;26;59.8;0;560.8
2013;1;13;12;1.2;91.5;28.5;49.8;0;676.4
2013;1;13;13;0.8;332.2;29.8;45.1;0;832.9
2013;1;13;14;1.7;251.5;30.7;42.1;0;835.2
2013;1;13;15;1.2;293.2;30.9;42.7;0;444.9
2013;1;13;16;5.3;279.7;29.5;45.4;0;537.8
2013;1;13;17;5;276.3;28.6;48.3;0;340.2
2013;1;13;18;3.9;298.7;27.3;52.6;0;100.2
2013;1;13;19;4.1;286.4;26;55.6;0;0
2013;1;13;20;1.3;331.5;26;54.8;0;0
2013;1;13;21;2.7;270.2;25.9;55.2;0;0
2013;1;13;22;2.5;207.3;25.2;60.5;0;0
2013;1;13;23;2.3;187.5;24.6;66.9;0;0
2013;1;14;0;1.6;178.3;24.7;64.5;0;0
2013;1;14;1;1.4;164.3;23.9;71;0;0
2013;1;14;2;0.7;164.4;23.6;74.2;0;0
2013;1;14;3;1.5;288.7;23.7;69.3;0;0
2013;1;14;4;2.4;277.4;23.7;64.6;0;0
2013;1;14;5;1.2;342.7;23.6;68.7;0;0
2013;1;14;6;1.1;63.3;23.1;72.2;0;0
2013;1;14;7;0.8;85.6;21.9;81.2;0.76;2.1
2013;1;14;8;0.8;158.2;21.7;85.8;0.51;67.8
2013;1;14;9;1.4;150;22.9;83.1;0;231.4
2013;1;14;10;2.2;154.7;24;75.5;0;342.5
2013;1;14;11;2;159.5;24.8;70.3;0;406
2013;1;14;12;1.9;253.2;24.6;66.3;0;199.4
2013;1;14;13;1.8;193.6;26.4;60.9;0;689.6
2013;1;14;14;1.4;214.2;28.7;51.5;0;867.1
2013;1;14;15;1.3;137.8;29.4;48.9;0;578.9
2013;1;14;16;1.1;93.2;29.5;49.4;0;328.1
2013;1;14;17;0.6;51.2;28;56.2;0;67.1
2013;1;14;18;1.6;289.9;27.2;59.9;0;77.7
2013;1;14;19;2.6;273.8;26;60.6;0;0
2013;1;14;20;2.4;274.9;25.6;59.2;0;0
2013;1;14;21;2.4;272.2;25.5;59.5;0;0
2013;1;14;22;0.7;301.9;25.3;61.5;0;0
2013;1;14;23;0.8;269.5;24.6;63.6;0;0
2013;1;15;0;0.6;214.9;24.3;65.7;0;0
2013;1;15;1;1.3;177.8;23.5;72.3;0;0
2013;1;15;2;1.1;203.1;23.6;69.9;0;0
2013;1;15;3;1;189.2;23.5;71.1;0;0
2013;1;15;4;0.7;155.8;22.9;75;0;0
2013;1;15;5;0.4;140.4;22.8;76.1;0;0
2013;1;15;6;0.7;59.2;22.6;78;0;0
2013;1;15;7;0.7;171.8;22.6;78.7;0;2.7
2013;1;15;8;1.8;184.8;22.8;76.6;0;47.7
2013;1;15;9;1.8;169;23.4;74.2;0;312.8
2013;1;15;10;1.4;171.6;24.8;67.7;0;477.6
2013;1;15;11;0.8;132.9;26.8;59.5;0;757.9
2013;1;15;12;1.1;39.3;28.4;53.1;0;476.7
2013;1;15;13;0.9;4.7;28.4;52.3;0;525.2
2013;1;15;14;3.8;279.3;27.9;50.7;0;297.5
2013;1;15;15;3.6;285.3;27.8;50;0;402.3
2013;1;15;16;4.7;294.2;28;48.1;0;403.3
2013;1;15;17;4.4;287.5;26.5;54.7;0;102.6
2013;1;15;18;3.9;271.4;25.6;59.1;0;5.4
2013;1;15;19;2.9;262.5;25.2;60.9;0;0
2013;1;15;20;2.2;253.5;24.4;64.3;0;0
2013;1;15;21;0.9;258.3;24.2;65.7;0;0
2013;1;15;22;0.6;305.2;23.7;69.7;0;0
2013;1;15;23;0.9;251.9;22.7;78.6;0.25;0
2013;1;16;0;1;260.4;22.5;77.4;0;0
2013;1;16;1;0.6;271.1;22.5;74.8;0;0
2013;1;16;2;0.3;157.8;22.1;81.9;0;0
2013;1;16;3;0.2;24.1;21.7;85.5;0;0
2013;1;16;4;1;150.1;21.6;86.5;0;0
2013;1;16;5;0.4;143.75;21.5;88.1;0;0
2013;1;16;6;0.7;137.4;21.5;87.1;0;0
2013;1;16;7;0.7;132.5;21.4;87;0;3.7
2013;1;16;8;0.5;110;21.6;87;0;104.1
2013;1;16;9;0.7;31;23.4;77.7;0;238
2013;1;16;10;0.7;134.2;24.7;70.1;0;295.8
2013;1;16;11;1;181.9;25.4;65.8;0;364
2013;1;16;12;0.9;126.5;27.7;55;0;660.1
2013;1;16;13;0.8;349.9;28.4;51.2;0;421.9
2013;1;16;14;0.6;49.7;28.7;49.8;0;609.6
2013;1;16;15;0.5;37.1;29.3;47.4;0;252.3
2013;1;16;16;2.6;284.5;30.1;45;0;512.8
2013;1;16;17;4.7;276.3;28.5;49.8;0;329.1
2013;1;16;18;4.8;271.2;26.9;53.6;0;31.7
2013;1;16;19;4.2;274.4;26.1;56.4;0;0
2013;1;16;20;4;276.8;25.5;59.2;0;0
2013;1;16;21;4.4;272.6;25.5;59.4;0;0
2013;1;16;22;4.1;252.7;25.2;60.5;0;0
2013;1;16;23;2.5;233.1;25.1;59.9;0;0
2013;1;17;0;2.2;272;24.9;61.7;0;0
2013;1;17;1;1.9;185.8;23.4;74.2;0;0
2013;1;17;2;1.9;182.6;22.7;77.6;0;0
2013;1;17;3;1.8;180.1;22.3;79.2;0;0
2013;1;17;4;0.8;163.1;22.5;77.3;0;0
2013;1;17;5;0.9;106.9;22.2;79.7;0;0
2013;1;17;6;0.8;136;22;80.6;0;0
2013;1;17;7;0.5;145.8;22.1;81.3;0;8.9
2013;1;17;8;0.7;146.7;22.2;81.2;0;30.2
2013;1;17;9;0.6;142.3;22.9;78.3;0;159.9
2013;1;17;10;0.8;120.3;24.7;69.7;0;441.8
2013;1;17;11;1;114.9;26;63.8;0;463.3
2013;1;17;12;1.2;82.3;28;54.8;0;638.7
2013;1;17;13;0.6;112.4;28.2;52.1;0;282.7
2013;1;17;14;0.4;312.4;28.5;51.1;0;445.9
2013;1;17;15;0.6;187.1;30.2;44.7;0;441.3
2013;1;17;16;3.1;281.6;29.9;45.7;0;493.1
2013;1;17;17;5;277.2;28.3;49.5;0;324.4
2013;1;17;18;5.1;275.4;26.9;53.7;0;81.9
2013;1;17;19;5.1;271.5;26.1;55.5;0;0
2013;1;17;20;2.7;289;26;55.9;0;0
2013;1;17;21;1.9;306.1;25.7;57.8;0;0
2013;1;17;22;3.3;263.7;25.4;59.5;0;0
2013;1;17;23;2.9;268.3;24.9;61.3;0;0
2013;1;18;0;2.3;253.4;24.7;62.1;0;0
2013;1;18;1;1.8;240.5;24.5;62.3;0;0
2013;1;18;2;1.4;310.1;24.4;62.9;0;0
2013;1;18;3;0.5;20.3;23.9;68;0;0
2013;1;18;4;0.4;54;23.3;72.5;0;0
2013;1;18;5;0.5;147.5;23.2;74.4;0;0
2013;1;18;6;1;144.1;22.6;79.7;0;0
2013;1;18;7;1.1;129.7;22.4;80.4;0;4.1
2013;1;18;8;1.3;149.5;22.8;78.8;0;51.7
2013;1;18;9;1.9;176.4;23.1;78.9;0;177.5
2013;1;18;10;1.7;164.5;23.8;75.6;0;222
2013;1;18;11;1.7;150.2;24.6;71.6;0;392.6
2013;1;18;12;1.5;141;25.8;65;0;450.5
2013;1;18;13;0.8;114;27.3;57.7;0;551.4
2013;1;18;14;1.2;84.3;26.9;60.3;0;162.6
2013;1;18;15;0.7;286.8;25.9;66.4;7.37;90.8
2013;1;18;17;0.9;274.6;27.3;59.2;0;164.3
2013;1;18;18;2.4;273.6;25.3;66.2;0;15.5
2013;1;18;19;2.4;271.4;24.7;65.3;0;0
2013;1;18;20;1.7;289.4;25;62.2;0;0
2013;1;18;21;1.1;275.2;24.8;62.8;0;0
2013;1;18;22;1.2;244.5;24.5;64.3;0;0
2013;1;18;23;0.9;200.9;23.9;68.9;0;0
2013;1;19;0;0.7;159.6;23;74.4;0;0
2013;1;19;1;1;207.4;22.9;75.9;0;0
2013;1;19;2;0.9;184.4;23;76.6;0;0
2013;1;19;3;0.6;161.6;22.8;78.1;0;0
2013;1;19;4;0.5;142.8;22.4;80.3;0;0
2013;1;19;5;0;190.4;22;79.7;0;0
2013;1;19;6;0.9;238;21.9;77.8;0;0
2013;1;19;7;0.2;278.1;22;77.2;0;7.5
2013;1;19;8;0.6;318.2;22.6;75.8;0;152.3
2013;1;19;9;0.4;266.1;24.3;66.6;0;308
2013;1;19;10;1.2;130.8;26;62.2;0;517.3
2013;1;19;11;1.4;127.3;27.6;55.9;0;753
2013;1;19;12;0.8;80.3;28.4;52.8;0;560.1
2013;1;19;13;1;111.2;29.6;48.6;0;725.4
2013;1;19;14;1.1;35;30.9;43.9;0;715.5
2013;1;19;15;1.2;36.7;31.1;41.3;0;486.5
2013;1;19;16;1.2;6.4;32;39.3;0;530.7
2013;1;19;17;3.3;284.7;30.8;43.2;0;318.5
2013;1;19;18;4.9;273.5;28.5;48.5;0;120.4
2013;1;19;19;4.5;270.8;26.7;54.1;0;0
2013;1;19;20;3.7;264.5;26.3;55.2;0;0
2013;1;19;21;1.8;290.3;26.1;55.4;0;0
2013;1;19;22;0.1;351.3;25.4;58.8;0;0
2013;1;19;23;1.4;219.8;24.8;62;0;0
2013;1;20;0;0.9;152.9;23.6;67.7;0;0
2013;1;20;1;1;152.2;23.3;69.7;0;0
2013;1;20;2;0.8;149.9;23.3;69.9;0;0
2013;1;20;3;0.8;43.5;22.5;73;0;0
2013;1;20;4;0.9;154;22.4;75.2;0;0
2013;1;20;5;0.5;160.6;22.4;74.6;0;0
2013;1;20;6;0.4;143.5;22.1;75.3;0;0
2013;1;20;7;0.3;122.6;22.2;74.8;0;9.7
2013;1;20;8;0.9;119;22.4;74.9;0;65.2
2013;1;20;9;1.2;188.9;23.3;70.5;0;241.3
2013;1;20;10;1.1;177.2;24.6;65.8;0;278.3
2013;1;20;11;0.7;224.7;26.7;56.2;0;749.5
2013;1;20;12;0.7;122.9;28.8;49.2;0;518.8
2013;1;20;13;0.5;146.2;29.8;46.3;0;777.7
2013;1;20;14;0.1;91.8;30.9;42.9;0;620.9
2013;1;20;15;0.8;31.7;30.5;43.8;0;328.5
2013;1;20;16;1.6;318.2;31;42.3;0;449.2
2013;1;20;17;4;276.8;29.9;46.1;0;256.3
2013;1;20;18;4.1;277.7;27.7;51.9;0;71.6
2013;1;20;19;4.6;273.4;26.7;54.2;0;0
2013;1;20;20;4;273.8;26.5;53.5;0;0
2013;1;20;21;1;293.1;26.5;52.4;0;0
2013;1;20;22;0.2;316.3;26.2;53.4;0;0
2013;1;20;23;1.9;192.2;24.9;62.6;0;0
2013;1;21;0;1.5;185.9;24.4;65;0;0
2013;1;21;1;0.4;212.2;24.2;66.3;0;0
2013;1;21;2;0.3;43.7;23.7;68.7;0;0
