ann;mes;dia;hora;VelViento;DirViento;Temp;Humedad;Lluvia;RadSolar
2012;1;1;1;0.4;23.5;23.9;72.1;0;0
2012;1;1;2;0.1;126.9;23.2;76.4;0;0
2012;1;1;3;0.5;230.3;23.3;72.8;0;0
2012;1;1;4;0.8;246;23.3;71.5;0;0
2012;1;1;5;0.6;275.7;22.9;71.6;0;0
2012;1;1;6;0.4;44.3;22.3;78.9;0;0
2012;1;1;7;0.2;82.8;22.6;77.9;0;8.5
2012;1;1;8;0.6;121.3;23.3;77;0;155.4
2012;1;1;9;1.4;211.2;25;67.5;0;362
2012;1;1;10;1;129.1;25.9;62.2;0;354.5
2012;1;1;11;1.1;78.1;27.5;56.3;0;694.8
2012;1;1;12;1.3;112;29.1;50.4;0;722.4
2012;1;1;13;1.2;76.1;30.5;46.6;0;793
2012;1;1;14;1.6;42.2;31.3;44.2;0;730.5
2012;1;1;15;1.4;15.3;31.3;45.3;0;394.3
2012;1;1;16;3;290.3;30.8;45.4;0;473.7
2012;1;1;17;3.7;282.8;29.8;48.3;0;312.2
2012;1;1;18;3.8;273.3;28.3;52.1;0;64.1
2012;1;1;19;4.9;271.1;27.2;55.1;0;0
2012;1;1;20;3.8;278;26.9;55.8;0;0
2012;1;1;21;1.4;298.6;26.8;55.9;0;0
2012;1;1;22;1.8;270.5;26.3;59.6;0;0
2012;1;1;23;1.7;239.2;25.8;63.5;0;0
2012;1;2;0;0.7;25.3;24.8;69.9;0;0
2012;1;2;1;1.1;144.7;24.1;73.3;0;0
2012;1;2;2;0.9;157.8;23.5;76.3;0;0
2012;1;2;3;1.6;184;23.5;75;0;0
2012;1;2;4;1.4;175.1;23.3;76.1;0;0
2012;1;2;5;1.6;183.6;23.1;77.1;0;0
2012;1;2;6;0.7;167.5;23.2;75.8;0;0
2012;1;2;7;1.2;173.5;23.2;75.1;0;50.7
2012;1;2;8;1.4;206;24.2;71.1;0;185
2012;1;2;9;1.3;221.2;24.5;69.8;0;62.1
2012;1;2;10;0.7;184.1;24.8;67.9;0;72.7
2012;1;2;11;1.5;32.5;24.7;69.4;0;103.5
2012;1;2;12;2.2;11.8;24.9;67.7;0;182.8
2012;1;2;13;1.8;29.8;25.5;66.3;0;216.1
2012;1;2;14;0.9;35.4;25.8;64.3;0;222.4
2012;1;2;15;0.6;49.6;26.7;61.8;0;254.8
2012;1;2;16;1.7;74.6;26.7;61.8;0;188.8
2012;1;2;17;0.6;317.5;26.5;59;0;166.9
2012;1;2;18;1.6;256.7;26.2;57.6;0;41.4
2012;1;2;19;0.3;23;25.2;66.5;0;0
2012;1;2;20;0.7;16.1;24.4;69.3;0;0
2012;1;2;21;1.1;248.3;24.2;66;0;0
2012;1;2;22;1.8;266.6;23.8;66;0;0
2012;1;2;23;0.6;39.8;23.1;72.5;0;0
2012;1;3;0;0.6;104.5;22.4;75.3;0;0
2012;1;3;1;1;148.8;22.3;74.8;0;0
2012;1;3;2;0.5;199.1;22.1;77.6;0;0
2012;1;3;3;1.9;211.5;21.7;82.9;0;0
2012;1;3;4;2.3;219.3;20.7;89.9;1.02;0
2012;1;3;5;2.4;265.8;20.8;87;0.51;0
2012;1;3;6;0.4;284;21.3;84.4;0;0
2012;1;3;7;0.4;189.9;21;87.5;0;9.9
2012;1;3;8;0.8;155.4;21.4;86.2;0;118.9
2012;1;3;9;0.4;79.9;22.8;78.9;0;192.4
2012;1;3;10;0.3;189.8;24.1;70.9;0;330.8
2012;1;3;11;0.6;110.2;25.6;65.1;0;560.9
2012;1;3;12;1.1;144.8;27.3;58.9;0;632.6
2012;1;3;13;0.9;269.5;27.9;54.9;0;425.8
2012;1;3;14;3.1;281.6;27.6;52.5;0;558.8
2012;1;3;15;3.4;292.3;28.5;46.9;0;650.5
2012;1;3;16;3.4;299.5;27.7;49.2;0;340.5
2012;1;3;17;4.3;280.8;26.9;53.4;0;212.2
2012;1;3;18;3.3;284.3;26.2;56.2;0;57.1
2012;1;3;19;4.2;269.7;25.1;60.1;0;0
2012;1;3;20;3.5;262.1;24.7;60.8;0;0
2012;1;3;21;2.9;256.6;24.4;62.3;0;0
2012;1;3;22;2.1;247.7;24.2;62.6;0;0
2012;1;3;23;2.5;192.6;23.4;72.1;0;0
2012;1;4;0;1.8;175.4;22.5;78.8;0;0
2012;1;4;1;1.8;179.6;21.8;83.4;0.76;0
2012;1;4;2;1.7;190.6;21;88.5;5.59;0
2012;1;4;3;1.7;178;20.4;90.4;0.51;0
2012;1;4;4;1.7;179.1;20;90.9;0.25;0
2012;1;4;5;1;195.3;20.2;91.6;0;0
2012;1;4;6;0.3;64.6;20.6;89.3;0;0
2012;1;4;7;1.3;48.1;20.1;91.3;0;1.6
2012;1;4;8;0.9;59.1;20.1;90.7;0.25;43.5
2012;1;4;9;0.3;172.5;21.1;86;0;226.9
2012;1;4;10;1;78.7;22.9;76.4;0;401.5
2012;1;4;11;0.9;104;25.2;62.8;0;586.8
2012;1;4;12;1.3;145.7;25.7;58.3;0;463.2
2012;1;4;13;0.7;211.3;26.2;57;0;426.8
2012;1;4;14;0.8;230.6;27.2;54.8;0;483.9
2012;1;4;15;1.1;114.7;28.1;51.1;0;434.9
2012;1;4;16;1.4;109.9;27.3;54.6;0;172.4
2012;1;4;17;0.6;148.8;27.9;52.9;0;219
2012;1;4;18;2.2;261.2;26.7;55.4;0;89.2
2012;1;4;19;2.2;273.1;25.5;59;0;0
2012;1;4;20;1.5;291;25.2;59.2;0;0
2012;1;4;21;0.6;281.1;24.8;63.9;0;0
2012;1;4;22;0.5;279.9;24.4;66.9;0;0
2012;1;4;23;0.8;222.2;24.2;67;0;0
2012;1;5;0;1.3;175.3;23.2;76.5;0;0
2012;1;5;1;0.9;130.3;22.5;79.1;0;0
2012;1;5;2;0.5;121.2;22.3;78.6;0;0
2012;1;5;3;0.4;74;22.4;78.7;0;0
2012;1;5;4;1;329.6;22.3;80.2;0;0
2012;1;5;5;1.6;22;21.8;81.8;0;0
2012;1;5;6;1.1;11.8;20.9;88.5;0.76;0
2012;1;5;7;0.5;50.5;20.7;90;0.25;0
2012;1;5;8;1.7;16.3;20.8;89.9;0;25.7
2012;1;5;9;2;12.6;20.3;90.5;4.06;60.3
2012;1;5;10;1;32.4;20.5;89.3;1.27;158.6
2012;1;5;11;1.4;74.8;21.9;84.4;0;287.7
2012;1;5;12;1.2;48;22.8;80.4;0;292.1
2012;1;5;13;1.3;53.3;24.1;72.1;0;467.4
2012;1;5;14;1.6;71.6;26.6;60.5;0;615.2
2012;1;5;15;0.9;42.1;26.7;58.2;0;187
2012;1;5;16;1.1;308.7;26.9;54.4;0;157.3
2012;1;5;17;3.2;267.6;26.7;53.5;0;167
2012;1;5;18;3.8;284.9;25;60.4;0;15.5
2012;1;5;19;4;288.6;24.1;62;0;0
2012;1;5;20;3.8;277.3;23.6;63.4;0;0
2012;1;5;21;0.4;255.9;23.1;68;0;0
2012;1;5;22;1.9;264;21.6;75.3;0;0
2012;1;5;23;2.6;245.9;21.4;78.3;0;0
2012;1;6;0;1.5;240.2;20.8;79.9;0;0
2012;1;6;1;1.2;211.1;20.3;86.2;0;0
2012;1;6;2;0.9;169.2;20.2;88.4;0;0
2012;1;6;3;0.6;194.5;20.1;89.9;0;0
2012;1;6;4;1.1;176;20.1;90.3;0;0
2012;1;6;5;1.4;165.9;19.6;93.4;0;0
2012;1;6;6;1.1;147.5;19.5;94.3;0;0
2012;1;6;7;0.8;154.9;19.7;93.1;0;2.2
2012;1;6;8;0.5;189.5;20;92.4;0;28.2
2012;1;6;9;1.2;174.8;21;84.3;0;139.2
2012;1;6;10;1.5;159;21.8;80.5;0;300
2012;1;6;11;1.9;167.8;23.1;74;0;483.9
2012;1;6;12;1.9;202.6;25.1;62.8;0;660.2
2012;1;6;13;1.4;186.2;26.7;54.7;0;754.7
2012;1;6;14;1.5;141.5;27.7;52.6;0;761.6
2012;1;6;15;1.6;132.4;27.9;51.5;0;621.2
2012;1;6;16;0.3;150.8;28.8;48.1;0;411.2
2012;1;6;17;2.5;282.6;24.8;68.8;19.56;40.9
2012;1;6;18;1.4;311.9;23.6;76.7;0;20.5
2012;1;6;19;1.4;281.2;23.9;68.3;0;0
2012;1;6;20;0.7;250.4;23.4;70.6;0;0
2012;1;6;21;0.4;234.5;23.2;74;0;0
2012;1;6;22;1.7;218.6;22.9;74.1;0;0
2012;1;6;23;1.5;168.9;22.2;83.1;0;0
2012;1;7;0;1.1;181.2;22.1;83.2;0;0
2012;1;7;1;0.8;221.1;22;82;0;0
2012;1;7;2;0;157.75;22;79.7;0;0
2012;1;7;3;0.5;94.4;21.6;83.3;0;0
2012;1;7;4;0.4;26.2;21.2;87.8;0;0
2012;1;7;5;0.4;43.1;21;86.9;0;0
2012;1;7;8;1.4;61.4;21.4;85.9;0;66.7
2012;1;7;9;1.1;27.7;22.1;82.7;0;128.5
2012;1;7;10;1;93.8;24.1;71.6;0;535.2
2012;1;7;11;0.8;101.6;25.6;62.5;0;398.8
2012;1;7;12;0.5;53.5;26.5;58.4;0;341.4
2012;1;7;13;0.8;56.1;27.4;54.4;0;533.3
2012;1;7;14;0.7;9.6;28.2;50.7;0;348.4
2012;1;7;15;2.1;15.3;27.9;52.4;0;245.6
2012;1;7;16;2.5;280.2;27.7;52;0;232.7
2012;1;7;17;3.1;267.4;26.9;54.9;0;166.1
2012;1;7;18;2.7;280;26.2;55.7;0;71.1
2012;1;7;19;2.7;269.4;25.2;58.7;0;0
2012;1;7;20;3.7;263.3;24.7;60;0;0
2012;1;7;21;3;265.2;24.1;62.7;0;0
2012;1;7;22;2.3;241.3;23.9;64.7;0;0
2012;1;7;23;1.5;241.6;23.7;67.2;0;0
2012;1;8;0;1.3;256.5;23.6;66.5;0;0
2012;1;8;1;0.8;284.1;23.1;69;0;0
2012;1;8;2;1;181;22.4;75;0;0
2012;1;8;3;0.5;138.3;21.8;81.5;0;0
2012;1;8;4;1;14.3;21.8;83.1;0;0
2012;1;8;5;0.9;330.3;20.5;90.1;21.08;0
2012;1;8;6;0.8;247.8;20.1;92.2;1.78;0
2012;1;8;7;0.4;223.2;20.6;89.5;0;1.1
2012;1;8;8;0.2;306.5;21.2;86.6;0;59.2
2012;1;8;9;0.6;68.6;22.3;84.3;0;175.8
2012;1;8;10;0.8;125.8;23;79.1;0;185
2012;1;8;11;0.7;177;23.2;77.1;0;197.3
2012;1;8;12;1.1;251.9;24.6;70.4;0;531.3
2012;1;8;13;0.7;171.5;26.7;60.3;0;612.3
2012;1;8;14;1;177.9;27.2;59.2;0;418.7
2012;1;8;15;1.8;272.1;25.4;65;0;58.3
2012;1;8;16;1.7;238.1;25.4;66.1;0;251.8
2012;1;8;17;1.4;269.8;27.5;54.7;0;324
2012;1;8;18;0.3;224.9;26.3;60.4;0;66.5
2012;1;8;19;1.1;260.1;25;66;0;0
2012;1;8;20;1.3;287.6;24.7;62;0;0
2012;1;8;21;1.3;274.5;24.6;61.3;0;0
2012;1;8;22;1.7;229.1;23.9;67.9;0;0
2012;1;8;23;1.3;164;22.7;80.3;0;0
2012;1;9;0;0.2;169.7;22.5;78;0;0
2012;1;9;1;1;108.5;22.2;82.5;0;0
2012;1;9;2;0.6;186.9;21.6;83.6;0;0
2012;1;9;3;0.1;250.4;21.4;84.7;0;0
2012;1;9;4;0.4;328.1;21.7;83.9;0;0
2012;1;9;5;0.2;261;21.5;81;0;0
2012;1;9;6;0.1;256.5;21.1;86.4;0;0
2012;1;9;7;0.8;252;21;81;0;1.2
2012;1;9;8;0.3;338.4;21.7;80.3;0;84.2
2012;1;9;9;0.4;67.6;23;77.8;0;198.7
2012;1;9;10;0.7;180.3;25.2;65.5;0;541
2012;1;9;11;1.1;122.4;26.9;58.2;0;693.7
2012;1;9;12;0.8;137.9;28.4;52.8;0;642.6
2012;1;9;13;1.1;143.9;28.9;51.5;0;529.6
2012;1;9;14;0.8;81.1;29.8;47.8;0;650.5
2012;1;9;15;0.7;5.9;30.3;46.4;0;415
2012;1;9;16;1;33;29.7;48.5;0;138
2012;1;9;17;2.7;273.5;27.9;57.4;5.33;112.2
2012;1;9;18;3.8;267.2;25.9;62.5;0.25;31.9
2012;1;9;19;4.3;266.6;25.5;61.7;0;0
2012;1;9;20;3.5;264.3;25;63.8;0;0
2012;1;9;21;1.2;300.7;24.9;64.6;0;0
2012;1;9;22;0.8;256.5;24.3;68.4;0;0
2012;1;9;23;1.7;239.1;24.2;67.4;0;0
2012;1;10;0;0.4;296.9;23.7;71.5;0;0
2012;1;10;1;1;160;23.1;76.9;0;0
2012;1;10;2;0.6;117;22.8;77.7;0;0
2012;1;10;3;0.7;93.9;22.3;79.1;0;0
2012;1;10;6;0.5;196.2;22;79.8;0;0
2012;1;10;7;0.3;221.1;22.1;80.5;0;3.1
2012;1;10;8;0.4;246;22.8;76.8;0;87.2
2012;1;10;9;0.4;133.3;23.9;71.6;0;160.2
2012;1;10;10;0.9;118.7;25;67.4;0;354
2012;1;10;11;0.2;99.5;25.9;63.1;0;283.8
2012;1;10;12;0.5;138.3;27.2;59.1;0;587.7
2012;1;10;13;0.8;149.7;28.6;54;0;558.5
2012;1;10;14;1;106.2;29.5;50.7;0;534.2
2012;1;10;15;0.8;46.2;29.5;50.1;0;283.2
2012;1;10;16;3.2;287.5;28.4;51.6;0;190.9
2012;1;10;17;4.2;273.6;28.3;51.2;0;240.7
2012;1;10;18;3.9;275.8;27.4;53.5;0;63.8
2012;1;10;19;4;273.3;25.6;60.9;0;0
2012;1;10;20;4;279;25.2;60.2;0;0
2012;1;10;21;3.4;278.1;25.1;60.1;0;0
2012;1;10;22;2;290.9;24.9;59.9;0;0
2012;1;10;23;2.1;261.7;24.7;60.9;0;0
2012;1;11;0;1.6;208;24;69.5;0;0
2012;1;11;1;1.7;203.7;23.4;75.7;0;0
2012;1;11;2;1.3;214.2;23.4;74.3;0;0
2012;1;11;3;0.8;159.6;23.3;72.7;0;0
2012;1;11;4;0.7;98.1;22.2;81.8;0;0
2012;1;11;5;0.3;141.5;22.1;81.9;0;0
2012;1;11;6;0.1;82.2;22.3;80.9;0;0
2012;1;11;7;0.4;111.3;22.4;81.9;0;3.7
2012;1;11;8;0.4;132.9;23.1;76.2;0;103.5
2012;1;11;9;1.4;156.8;24.8;69.5;0;398.5
2012;1;11;10;1.6;171.5;25.9;63.8;0;421.2
2012;1;11;11;0.8;97.4;26.7;60.6;0;512.3
2012;1;11;12;0.8;24.3;27.4;57.3;0;302.6
2012;1;11;13;0.8;29;28.7;52;0;611.1
2012;1;11;14;1.4;15.3;30.1;47.6;0;687.3
2012;1;11;15;1.1;330.7;29.7;47.2;0;226.7
2012;1;11;16;2;329.2;30;46.5;0;437.2
2012;1;11;17;3.5;275.4;29.6;47.4;0;284.5
2012;1;11;18;3.1;277.1;28;50.9;0;55
2012;1;11;19;4.1;269.1;26.2;57.7;0;0
2012;1;11;20;3.7;272.3;25.8;58.8;0;0
2012;1;11;21;2.4;276.4;25.1;61.5;0;0
2012;1;11;22;0.1;296.1;24.4;66.2;0;0
2012;1;11;23;1.6;231.5;24.3;64.4;0;0
2012;1;12;0;1.3;214.1;23.5;70.3;0;0
2012;1;12;1;0.3;274.7;23.2;71.4;0;0
2012;1;12;2;1.6;203.2;23.2;71.1;0;0
2012;1;12;3;0.5;184.3;23;72.8;0;0
2012;1;12;4;0.7;188.6;22.5;78.3;0;0
2012;1;12;5;0.6;133.2;22.3;80.1;0;0
2012;1;12;6;0.9;148.7;22.1;81.1;0;0
2012;1;12;7;0.9;179.3;22.2;78.5;0;5.5
2012;1;12;8;0.5;176.8;22.7;76.6;0;39.1
2012;1;12;9;0.6;141.5;23.6;73;0;107.6
2012;1;12;10;0.9;141.5;24.6;70.2;0;273.1
2012;1;12;11;1.1;165.9;26.5;62.3;0;597.4
2012;1;12;12;1;197.2;28;56.3;0;619.8
2012;1;12;13;1.3;59.8;28.8;53.3;0;370.1
2012;1;12;14;0.8;33.9;29;51.9;0;412.2
2012;1;12;15;0.6;57.4;29.6;50.1;0;274.1
2012;1;12;16;1;25.7;29.3;50.6;0;130.3
2012;1;12;17;2.2;275.2;29;50.4;0;147.2
2012;1;12;18;2.8;275.4;27.6;53.3;0;45.1
2012;1;12;19;3.4;269.4;26.5;56.3;0;0
2012;1;12;20;2.7;265.2;26;58.1;0;0
2012;1;12;21;1.5;257.1;25.5;60;0;0
2012;1;12;22;0.2;171.1;24.8;64.3;0;0
2012;1;12;23;1.9;259.3;25;63.6;0;0
2012;1;13;0;1.4;260.1;25;64.4;0;0
2012;1;13;1;0.8;237.4;24.7;66.4;0;0
2012;1;13;2;1.3;175.6;23.2;76.4;0;0
2012;1;13;3;0.5;166;22.7;77.8;0;0
2012;1;13;4;0.2;187.9;23;77.7;0;0
2012;1;13;5;1.1;209.8;23.3;75.9;0;0
2012;1;13;6;0.7;184.4;23.3;75.1;0;0
2012;1;13;7;0.5;124.8;22.7;80;0;8.9
2012;1;13;8;0.6;111.4;23.5;76;0;80.4
2012;1;13;9;0.6;120.4;25.1;68.6;0;284.6
2012;1;13;10;0.8;102.4;26;65;0;292.2
2012;1;13;11;1.4;43.3;25.4;68.7;0;157
2012;1;13;12;1;63.7;25.9;67.1;0;295.6
2012;1;13;13;1;44.9;27.3;62.1;0;433
2012;1;13;14;1.6;53.9;27;62.7;0;251.7
2012;1;13;15;0.8;49.1;28.2;58.2;0;446.2
2012;1;13;16;0.6;56;28;58.6;0;153.7
2012;1;13;17;0.7;300.9;27.8;57.2;0;64.6
2012;1;13;18;2.3;273;27;56.5;0;21
2012;1;13;19;2.9;271.2;26.1;59;0;0
2012;1;13;20;2.6;276.6;25.9;59.9;0;0
2012;1;13;21;2.1;279.9;25.4;62.5;0;0
2012;1;13;22;0.3;339.5;24.8;65.4;0;0
2012;1;13;23;0.5;191.5;24.1;70.4;0;0
2012;1;14;0;1.4;194.5;24.1;73.5;0;0
2012;1;14;1;1.4;175.2;23.6;77.4;0;0
2012;1;14;2;0.9;134.8;23.2;78.1;0;0
2012;1;14;3;0.3;202.2;23.1;77.2;0;0
2012;1;14;4;1.1;193.7;23;78.9;0;0
2012;1;14;5;0.4;194.4;22.8;78.8;0;0
2012;1;14;6;0.5;48.4;22.3;81.6;0;0
2012;1;14;7;0.7;71.6;21.6;84.7;0;12
2012;1;14;8;0.9;64.9;22.4;81.8;0;109.2
2012;1;14;9;1.6;45;23.9;74.2;0;293.5
2012;1;14;10;1;77.2;25.8;65;0;492.5
2012;1;14;11;1.5;127.5;27.4;57.4;0;571.2
2012;1;14;12;0.6;167.6;28.6;52.6;0;528.4
2012;1;14;13;1.1;59.8;29.6;49.1;0;507.5
2012;1;14;14;0.6;33.4;29.6;48.6;0;262.4
2012;1;14;15;1.3;317.6;30.1;47.2;0;319.2
2012;1;14;16;2.9;293.9;29.8;47.5;0;387.5
2012;1;14;17;3.5;275.1;28.4;49.2;0;119.5
2012;1;14;18;4.4;272;26.8;52.4;0;28.3
2012;1;14;19;3.7;266.6;25.5;60.2;0;0
2012;1;14;20;1.8;234.3;23.3;75.7;0.51;0
2012;1;14;21;1.7;195.5;23.3;75.3;0;0
2012;1;14;22;0.8;227.4;22.7;80.3;0;0
2012;1;14;23;0.7;193.8;23.5;72.4;0;0
2012;1;15;0;0.9;255.4;23.2;73.1;0;0
2012;1;15;1;0.6;36.8;22.5;79.4;0;0
2012;1;15;2;0.7;96.2;22.2;80.9;0;0
2012;1;15;3;1.1;153.2;21.5;86.7;0;0
2012;1;15;4;0.3;304.3;21.9;83.8;0;0
2012;1;15;5;0.8;89;21.9;83.5;3.56;0
2012;1;15;6;0.7;274;20.8;90.5;8.38;0
2012;1;15;7;1.1;261.3;21.2;85.1;0.25;16.6
2012;1;15;8;0.2;197.8;21.8;84.7;0;48.6
2012;1;15;9;0.6;10.1;23.2;80.1;0;265.1
2012;1;15;10;0.7;53.9;23.9;75.5;0;170.5
2012;1;15;11;0.8;335;25.9;64.1;0;637.2
2012;1;15;12;0.3;74;27.4;56.5;0;488.8
2012;1;15;13;1;329.3;28.7;51;0;551.5
2012;1;15;14;2.5;282.8;28.7;48.5;0;466.3
2012;1;15;15;4.4;279.7;29;47.3;0;688.3
2012;1;15;16;5.1;294.3;28;48.4;0;520.4
2012;1;15;17;4.7;274.1;26.6;52.1;0;143.3
2012;1;15;18;4.8;283.3;26.1;52.3;0;58.1
2012;1;15;19;4.1;270.9;25;54.2;0;0
2012;1;15;20;3.1;252;24.4;57;0;0
2012;1;15;21;2.6;262.3;24;57.6;0;0
2012;1;15;22;1.7;268.7;23.9;57.3;0;0
2012;1;15;23;0.3;323.5;23.9;59.1;0;0
2012;1;16;0;0.6;33;22.9;69.9;0;0
2012;1;16;1;0.3;81.4;22.1;78.2;0;0
2012;1;16;2;0.1;171.05;21.7;80.8;0;0
2012;1;16;3;0.6;260.7;21.8;71.3;0;0
2012;1;16;6;0.4;241.8;21.6;75.7;0;0
2012;1;16;7;0.6;40.7;21.2;80.6;0;7.9
2012;1;16;8;0.5;83.9;21.7;77.5;0;66.2
2012;1;16;9;0.5;56.3;23.6;70.2;0;324.6
2012;1;16;10;0.7;136;25.3;61.7;0;486.9
2012;1;16;11;1;148.2;27.1;54.5;0;625.1
2012;1;16;12;1.6;101;27.9;52.5;0;555.5
2012;1;16;13;0.7;17.1;28.3;51;0;452
2012;1;16;14;2.2;291.5;29;46.6;0;598.6
2012;1;16;15;2.2;264.2;30.2;41.2;0;696.7
2012;1;16;16;3.8;278.9;30;42.5;0;548
2012;1;16;17;4.9;276.9;28.2;47.9;0;305.9
2012;1;16;18;3.7;274.7;26.8;51.9;0;43.5
2012;1;16;19;3.3;274;25.9;55.3;0;0
2012;1;16;20;2.9;268.3;25.3;58.6;0;0
2012;1;16;21;2.2;215.7;25.1;62.4;0;0
2012;1;16;22;2.3;184.4;24.4;67.8;0;0
2012;1;16;23;1.4;159.4;23.9;71;0;0
2012;1;17;0;1.4;162.7;21.4;87.8;30.99;0
2012;1;17;1;1.5;227.4;20.2;93.6;15.75;0
2012;1;17;2;0.7;223.5;20.2;88.2;8.38;0
2012;1;17;3;0.8;240.2;20;89.7;8.64;0
2012;1;17;4;0.8;208.9;19.6;91.5;3.81;0
2012;1;17;5;0.7;199.7;19.8;88.2;0;0
2012;1;17;6;0.9;241.6;20;87.8;0.25;0
2012;1;17;7;0.4;286.3;20.7;83.7;0;6.2
2012;1;17;8;0.8;84.7;20.8;86.3;0;73.5
2012;1;17;9;0.6;122.6;21.3;87.1;0;107.1
2012;1;17;10;0.7;157.7;21.9;84.3;0;199.4
2012;1;17;11;0.4;195;23.9;73;0;553.4
2012;1;17;12;0.9;137.5;26.5;61.1;0;659
2012;1;17;13;1;77;28;54.4;0;781.8
2012;1;17;14;1;66.7;28.8;50.6;0;653.9
2012;1;17;15;1.2;21.9;28.7;50.9;0;282.9
2012;1;17;16;3.8;278.4;28.1;50.9;0;510
2012;1;17;17;3.6;290.2;27.2;52.2;0;180.2
2012;1;17;18;1.8;282.8;26;55.1;0;41.2
2012;1;17;19;0.6;169.5;25.2;60.3;0;0
2012;1;17;20;1.9;231.7;23.8;70.5;0;0
2012;1;17;21;1.9;164.2;21.8;85.6;0.25;0
2012;1;17;22;1.1;186.5;21.5;86.9;0.51;0
2012;1;17;23;0.9;209.5;21.5;87;0.51;0
2012;1;18;0;0.3;207.8;21.8;84.8;0;0
2012;1;18;1;0.9;244.8;21.5;85.9;2.54;0
2012;1;18;2;1.1;175;20;93.6;11.68;0
2012;1;18;3;1.2;186.5;19.6;94.5;7.11;0
2012;1;18;4;0.8;123;19.3;95.4;10.67;0
2012;1;18;5;1.2;98.6;18.3;97.2;13.46;0
2012;1;18;6;1.2;23.3;18.2;97.4;7.37;0
2012;1;18;7;0.9;344.1;18.5;96.4;1.52;1.4
2012;1;18;8;0.8;197.4;19.4;93.5;0;72.6
2012;1;18;9;0.2;95.2;20.7;86;0.25;217.1
2012;1;18;10;0.4;63.4;21.9;80.3;0;263.4
2012;1;18;11;1.3;20.2;22.6;76.1;0;298.1
2012;1;18;12;1.3;44.8;23.1;71.1;0;336.7
2012;1;18;13;0.8;46.5;23.4;71.3;0;167.7
2012;1;18;14;0.3;235.8;24.3;66.3;0;501.5
2012;1;18;15;0.9;149.7;26.5;58.2;0;660.5
2012;1;18;16;0.8;131.7;27.1;56.3;0;401.3
2012;1;18;17;0.8;171.4;26.5;59.6;0;142.7
2012;1;18;18;0.8;178.1;25.4;63.3;0;29.4
2012;1;18;19;0.7;226.2;24.9;63.7;0;0
2012;1;18;20;1.2;283.2;24.4;62.3;0;0
2012;1;18;21;0.3;295.1;24.3;63.3;0;0
2012;1;18;22;1.5;269.1;23.8;65.6;0;0
2012;1;18;23;1.8;263.1;22.3;76.5;0;0
2012;1;19;0;1.2;265.1;22;76.8;0;0
2012;1;19;1;0.5;190.7;21.8;79.2;0;0
2012;1;19;2;0.8;179.9;21.7;82.5;0;0
2012;1;19;3;0.6;128.2;21.1;86.5;0;0
2012;1;19;4;0.9;130;20.6;89;0;0
2012;1;19;5;1.6;167.5;20.4;87.7;0;0
2012;1;19;6;1.2;149.8;20.1;87.5;0;0
2012;1;19;7;0.5;107.8;20.1;87.9;0;3.9
2012;1;19;8;0.6;67.8;20.6;87;0;106.8
2012;1;19;9;1.4;71.6;21.3;84.3;0;138.4
2012;1;19;10;0.5;114.1;23;74.1;0;423.9
2012;1;19;11;0.6;105.7;25.5;62.3;0;697.1
2012;1;19;12;1.4;101.6;26.7;57.5;0;682.9
2012;1;19;13;1.2;112.9;27.4;54.3;0;677.2
2012;1;19;14;0.9;193.6;27.9;52.1;0;590
2012;1;19;15;0.5;240.7;29.2;48.3;0;498.3
2012;1;19;16;1.3;313.3;26.9;60.4;9.65;42.3
2012;1;19;17;0.1;217.8;23.3;79.8;16;46.4
2012;1;19;18;1.1;295.3;24.9;64.7;0;24.3
2012;1;19;19;2;277.6;24.4;64.7;0.25;0
2012;1;19;20;1.9;277.6;24;66.8;0;0
2012;1;19;21;1.8;278;23.8;66.6;0;0
2012;1;19;22;1.6;198.9;23.5;70.7;0;0
2012;1;19;23;2;182.1;22.6;77.4;0;0
2012;1;20;0;1.5;190.4;22.2;79.1;0;0
2012;1;20;1;0.2;310.9;22.1;79.1;0;0
2012;1;20;2;0.6;41.5;21.7;82;0;0
2012;1;20;5;0.5;77.9;20.8;89.2;0;0
2012;1;20;6;0.1;139.8;20.8;89.3;0;0
2012;1;20;7;0.3;201.7;20.9;88.2;0;8.7
2012;1;20;8;0.4;156.5;21.6;84.2;0;74.3
2012;1;20;9;0.6;115.8;22.1;84;0;86.6
2012;1;20;10;0.8;105.7;23.1;77.4;0;329.5
2012;1;20;11;0.4;314.1;24.9;67.4;0;524.5
2012;1;20;12;0.7;117.4;27.2;56.8;0;600.9
2012;1;20;13;0.6;80.2;27.4;55;0;367.7
2012;1;20;14;3.3;271.5;23.9;75;0;77.6
2012;1;20;15;1.2;252.2;23;80.7;0.25;54.5
2012;1;20;16;0.2;226.75;24.5;67.3;0;65.5
2012;1;20;17;1;201.3;24.7;71.2;0;88
2012;1;20;18;1.1;286.9;24.9;66.6;0;31.9
2012;1;20;19;1.2;277.1;24.6;64.1;0;0
2012;1;20;20;1.4;284.6;24.3;65.5;0;0
2012;1;20;21;2.4;264.4;23.8;68.4;0;0
2012;1;20;22;2.3;259.7;23.6;69.1;0;0
2012;1;20;23;0.7;225.2;23.1;72.4;0;0
2012;1;21;0;0.8;233.5;22.4;75.7;0;0
2012;1;21;1;0.3;221.2;22.2;75.9;0;0
2012;1;21;2;0.4;208.9;22;75.3;0;0
2012;1;21;3;0.2;81.2;21.5;81.4;0;0
2012;1;21;4;1.1;163.6;21.1;84.9;0;0
